meter_id,city,district,community,timestamp,water_usage,flow_rate,pressure,temperature,status,alarm
HZ002335,杭州,钱塘区,下沙社区,2026-08-02 14:00,0.276,22.8,0.31,32.7,异常,1
HZ002336,杭州,临平区,乔司家园,2026-08-05 00:00,0.024,2.0,0.31,29.3,正常,0
HZ002337,杭州,西湖区,三墩新天地,2026-08-04 17:00,0.098,6.7,0.32,33.3,正常,0
HZ002338,杭州,滨江区,白马湖社区,2026-08-03 14:00,0.120,8.2,0.30,33.0,正常,0
HZ002339,杭州,余杭区,未来科技城社区,2026-08-02 11:00,0.028,2.8,0.32,32.1,正常,0
HZ002340,杭州,拱墅区,运河新城社区,2026-08-02 09:00,0.020,1.6,0.38,30.4,正常,0
HZ002341,杭州,上城区,望江新园,2026-08-04 03:00,0.013,1.0,0.39,30.6,正常,0
HZ002342,杭州,萧山区,钱江世纪城社区,2026-08-06 19:00,0.012,1.0,0.37,29.0,正常,0
HZ002343,杭州,钱塘区,大学城北社区,2026-08-05 10:00,0.347,18.7,0.30,29.0,异常,1
HZ002344,杭州,临平区,南苑小区,2026-08-03 10:00,0.117,9.9,0.31,28.6,正常,0
HZ002345,杭州,西湖区,文新社区,2026-08-01 15:00,0.023,2.2,0.28,33.3,正常,0
HZ002346,杭州,滨江区,钱塘春晓,2026-08-01 11:00,0.133,9.2,0.36,33.5,正常,0
HZ002347,杭州,余杭区,未来科技城社区,2026-08-03 00:00,0.012,0.9,0.36,29.0,正常,0
HZ002348,杭州,拱墅区,半山家园,2026-08-07 11:00,0.034,2.2,0.32,30.6,正常,0
HZ002349,杭州,上城区,望江新园,2026-08-05 10:00,0.037,3.2,0.33,29.9,正常,0
HZ002350,杭州,萧山区,钱江世纪城社区,2026-08-02 04:00,0.004,0.3,0.37,30.6,正常,0
HZ002351,杭州,钱塘区,江东家园,2026-08-01 03:00,0.005,0.4,0.31,28.5,正常,0
HZ002352,杭州,临平区,塘栖人家,2026-08-06 14:00,0.103,9.2,0.33,32.1,正常,0
HZ002353,杭州,西湖区,文新社区,2026-08-03 10:00,0.065,6.1,0.30,27.8,正常,0
HZ002354,杭州,滨江区,钱塘春晓,2026-08-01 22:00,0.134,8.9,0.39,28.2,正常,0
HZ002355,杭州,余杭区,良渚文化村,2026-08-04 23:00,0.086,6.1,0.38,27.6,正常,0
HZ002356,杭州,拱墅区,湖墅家园,2026-08-03 17:00,0.093,5.8,0.30,32.1,正常,0
HZ002357,杭州,上城区,近江家园,2026-08-03 13:00,0.093,8.0,0.36,31.8,正常,0
HZ002358,杭州,萧山区,钱江世纪城社区,2026-08-02 05:00,0.006,0.4,0.34,27.5,正常,0
HZ002359,杭州,钱塘区,下沙社区,2026-08-07 20:00,0.019,1.4,0.33,28.8,正常,0
HZ002360,杭州,临平区,南苑小区,2026-08-06 20:00,0.121,8.1,0.54,27.3,异常,1
HZ002361,杭州,西湖区,文新社区,2026-08-04 09:00,0.100,8.0,0.33,27.4,正常,0
HZ002362,杭州,滨江区,滨康小区,2026-08-02 02:00,0.014,0.9,0.38,29.4,正常,0
HZ002363,杭州,余杭区,未来科技城社区,2026-08-01 21:00,0.117,9.1,0.34,28.6,正常,0
HZ002364,杭州,拱墅区,大关小区,2026-08-06 00:00,0.007,0.6,0.33,30.4,正常,0
HZ002365,杭州,上城区,丁兰社区,2026-08-02 14:00,0.305,21.5,0.36,33.0,异常,1
HZ002366,杭州,萧山区,宁围佳境,2026-08-05 07:00,0.110,10.4,0.34,28.5,正常,0
HZ002367,杭州,钱塘区,下沙社区,2026-08-05 07:00,0.070,5.7,0.38,30.1,正常,0
HZ002368,杭州,临平区,乔司家园,2026-08-02 01:00,0.023,1.9,0.34,30.4,正常,0
HZ002369,杭州,西湖区,三墩新天地,2026-08-01 11:00,0.076,4.7,0.35,33.5,正常,0
HZ002370,杭州,滨江区,白马湖社区,2026-08-07 03:00,0.002,0.2,0.31,28.4,正常,0
HZ002371,杭州,余杭区,仓前家园,2026-08-01 16:00,0.036,2.5,0.38,30.1,正常,0
HZ002372,杭州,拱墅区,大关小区,2026-08-01 17:00,0.138,8.7,0.28,31.1,正常,0
HZ002373,杭州,上城区,近江家园,2026-08-06 15:00,0.033,2.8,0.36,31.7,正常,0
HZ002374,杭州,萧山区,湘湖家园,2026-08-07 21:00,0.011,0.7,0.33,27.4,正常,0
HZ002375,杭州,钱塘区,江东家园,2026-08-06 00:00,0.024,2.2,0.37,28.0,正常,0
HZ002376,杭州,临平区,塘栖人家,2026-08-06 19:00,0.038,2.8,0.36,28.4,正常,0
HZ002377,杭州,西湖区,转塘家园,2026-08-03 00:00,0.026,1.7,0.28,30.6,正常,0
HZ002378,杭州,滨江区,钱塘春晓,2026-08-03 05:00,0.005,0.5,0.32,30.4,正常,0
HZ002379,杭州,余杭区,仓前家园,2026-08-05 16:00,0.078,5.4,0.37,33.5,正常,0
HZ002380,杭州,拱墅区,湖墅家园,2026-08-06 16:00,0.115,7.3,0.38,32.3,正常,0
HZ002381,杭州,上城区,近江家园,2026-08-04 20:00,0.030,2.5,0.34,27.1,正常,0
HZ002382,杭州,萧山区,湘湖家园,2026-08-03 20:00,0.100,9.2,0.36,30.9,正常,0
HZ002383,杭州,钱塘区,下沙社区,2026-08-03 18:00,0.035,3.2,0.32,30.6,正常,0
HZ002384,杭州,临平区,塘栖人家,2026-08-03 23:00,0.084,8.2,0.34,29.8,正常,0
HZ002385,杭州,西湖区,转塘家园,2026-08-03 08:00,0.101,9.7,0.38,29.1,正常,0
HZ002386,杭州,滨江区,钱塘春晓,2026-08-04 14:00,0.147,10.5,0.37,31.6,正常,0
HZ002387,杭州,余杭区,仓前家园,2026-08-04 16:00,0.051,4.0,0.36,33.9,正常,0
HZ002388,杭州,拱墅区,湖墅家园,2026-08-04 15:00,0.031,2.0,0.30,32.0,正常,0
HZ002389,杭州,上城区,采荷小区,2026-08-06 14:00,0.090,6.0,0.35,31.5,正常,0
HZ002390,杭州,萧山区,北干社区,2026-08-06 14:00,0.051,4.1,0.30,32.3,正常,0
HZ002391,杭州,钱塘区,大学城北社区,2026-08-06 22:00,0.054,4.3,0.33,28.6,正常,0
HZ002392,杭州,临平区,塘栖人家,2026-08-05 14:00,0.013,1.3,0.37,31.8,正常,0
HZ002393,杭州,西湖区,转塘家园,2026-08-03 01:00,0.026,2.2,0.35,27.7,正常,0
HZ002394,杭州,滨江区,钱塘春晓,2026-08-01 10:00,0.109,9.8,0.31,27.7,正常,0
HZ002395,杭州,余杭区,未来科技城社区,2026-08-03 16:00,0.041,3.0,0.33,31.5,正常,0
HZ002396,杭州,拱墅区,湖墅家园,2026-08-06 21:00,0.042,3.0,0.36,30.1,正常,0
HZ002397,杭州,上城区,采荷小区,2026-08-02 07:00,0.021,1.9,0.37,29.7,正常,0
HZ002398,杭州,萧山区,湘湖家园,2026-08-01 00:00,0.024,1.6,0.29,27.3,正常,0
HZ002399,杭州,钱塘区,大学城北社区,2026-08-04 10:00,0.084,6.3,0.33,27.5,正常,0
HZ002400,杭州,临平区,塘栖人家,2026-08-06 22:00,0.141,10.0,0.34,27.5,正常,0
HZ002401,杭州,西湖区,转塘家园,2026-08-06 11:00,0.107,10.1,0.32,30.3,正常,0
HZ002402,杭州,滨江区,白马湖社区,2026-08-01 14:00,0.074,6.9,0.29,30.5,正常,0
HZ002403,杭州,余杭区,仓前家园,2026-08-01 07:00,0.013,1.2,0.37,28.0,正常,0
HZ002404,杭州,拱墅区,半山家园,2026-08-01 15:00,0.069,5.6,0.36,33.0,正常,0
HZ002405,杭州,上城区,丁兰社区,2026-08-02 15:00,0.076,5.9,0.37,33.1,正常,0
HZ002406,杭州,萧山区,北干社区,2026-08-07 16:00,0.017,1.5,0.31,31.5,正常,0
HZ002407,杭州,钱塘区,下沙社区,2026-08-05 16:00,0.090,6.0,0.34,33.8,正常,0
HZ002408,杭州,临平区,塘栖人家,2026-08-01 14:00,0.157,10.1,0.36,31.6,正常,0
HZ002409,杭州,西湖区,转塘家园,2026-08-05 09:00,0.072,5.5,0.30,30.5,正常,0
HZ002410,杭州,滨江区,钱塘春晓,2026-08-03 19:00,0.074,4.9,0.36,30.8,正常,0
HZ002411,杭州,余杭区,闲林山水,2026-08-01 08:00,0.010,0.9,0.32,29.2,正常,0
HZ002412,杭州,拱墅区,半山家园,2026-08-04 02:00,0.009,0.7,0.33,29.1,正常,0
HZ002413,杭州,上城区,望江新园,2026-08-01 01:00,0.004,0.3,0.35,30.5,正常,0
HZ002414,杭州,萧山区,钱江世纪城社区,2026-08-07 08:00,0.015,1.5,0.34,28.3,正常,0
HZ002415,杭州,钱塘区,河庄新苑,2026-08-03 04:00,0.009,0.8,0.30,30.3,正常,0
HZ002416,杭州,临平区,乔司家园,2026-08-04 02:00,0.025,1.7,0.32,28.3,正常,0
HZ002417,杭州,西湖区,文新社区,2026-08-04 22:00,0.036,2.4,0.37,28.8,正常,0
HZ002418,杭州,滨江区,江南花园,2026-08-06 02:00,0.021,1.8,0.33,28.6,正常,0
HZ002419,杭州,余杭区,闲林山水,2026-08-03 20:00,0.087,7.6,0.34,29.6,正常,0
HZ002420,杭州,拱墅区,半山家园,2026-08-02 01:00,0.012,0.9,0.19,27.6,异常,1
HZ002421,杭州,上城区,望江新园,2026-08-03 19:00,0.105,9.5,0.29,29.3,正常,0
HZ002422,杭州,萧山区,北干社区,2026-08-03 14:00,0.104,6.7,0.29,32.6,正常,0
HZ002423,杭州,钱塘区,下沙社区,2026-08-07 18:00,0.325,17.1,0.39,27.6,异常,1
HZ002424,杭州,临平区,乔司家园,2026-08-04 17:00,0.153,9.9,0.37,31.8,正常,0
HZ002425,杭州,西湖区,转塘家园,2026-08-04 08:00,0.017,1.1,0.33,27.1,正常,0
HZ002426,杭州,滨江区,滨康小区,2026-08-04 14:00,0.060,5.2,0.38,32.1,正常,0
HZ002427,杭州,余杭区,良渚文化村,2026-08-02 01:00,0.011,0.8,0.30,27.3,正常,0
HZ002428,杭州,拱墅区,半山家园,2026-08-06 17:00,0.080,5.2,0.31,32.4,正常,0
HZ002429,杭州,上城区,丁兰社区,2026-08-04 16:00,0.106,8.6,0.35,31.1,正常,0
HZ002430,杭州,萧山区,宁围佳境,2026-08-03 23:00,0.056,3.6,0.36,27.8,正常,0
HZ002431,杭州,钱塘区,大学城北社区,2026-08-03 00:00,0.028,1.9,0.30,30.9,正常,0
HZ002432,杭州,临平区,南苑小区,2026-08-03 05:00,0.014,1.2,0.31,27.3,正常,0
HZ002433,杭州,西湖区,文新社区,2026-08-02 11:00,0.064,4.2,0.35,31.6,正常,0
HZ002434,杭州,滨江区,钱塘春晓,2026-08-05 10:00,0.059,4.5,0.50,30.9,异常,1
HZ002435,杭州,余杭区,未来科技城社区,2026-08-01 10:00,0.072,5.1,0.36,27.2,正常,0
HZ002436,杭州,拱墅区,半山家园,2026-08-01 21:00,0.069,5.8,0.29,27.9,正常,0
HZ002437,杭州,上城区,采荷小区,2026-08-05 03:00,0.002,0.2,0.32,29.6,正常,0
HZ002438,杭州,萧山区,宁围佳境,2026-08-07 12:00,0.078,5.5,0.36,32.3,正常,0
HZ002439,杭州,钱塘区,下沙社区,2026-08-03 13:00,0.310,24.0,0.36,33.8,异常,1
HZ002440,杭州,临平区,乔司家园,2026-08-01 17:00,0.028,2.6,0.38,30.8,正常,0
HZ002441,杭州,西湖区,文新社区,2026-08-05 16:00,0.141,9.7,0.28,32.8,正常,0
HZ002442,杭州,滨江区,白马湖社区,2026-08-04 17:00,0.065,5.3,0.29,33.0,正常,0
HZ002443,杭州,余杭区,良渚文化村,2026-08-04 12:00,0.204,15.3,0.29,32.6,异常,1
HZ002444,杭州,拱墅区,湖墅家园,2026-08-05 03:00,0.010,0.8,0.37,28.3,正常,0
HZ002445,杭州,上城区,望江新园,2026-08-01 08:00,0.062,3.9,0.31,29.3,正常,0
HZ002446,杭州,萧山区,钱江世纪城社区,2026-08-05 22:00,0.133,8.9,0.39,27.1,正常,0
HZ002447,杭州,钱塘区,河庄新苑,2026-08-06 17:00,0.126,8.7,0.29,32.3,正常,0
HZ002448,杭州,临平区,乔司家园,2026-08-05 04:00,0.023,2.1,0.38,28.9,正常,0
HZ002449,杭州,西湖区,翠苑小区,2026-08-05 18:00,0.086,6.9,0.34,28.2,正常,0
HZ002450,杭州,滨江区,白马湖社区,2026-08-01 15:00,0.101,9.1,0.35,31.2,正常,0
HZ002451,杭州,余杭区,仓前家园,2026-08-01 08:00,0.075,5.4,0.33,29.0,正常,0
HZ002452,杭州,拱墅区,运河新城社区,2026-08-06 04:00,0.017,1.2,0.38,27.7,正常,0
HZ002453,杭州,上城区,丁兰社区,2026-08-01 01:00,0.014,1.2,0.37,31.0,正常,0
HZ002454,杭州,萧山区,宁围佳境,2026-08-04 14:00,0.113,7.6,0.30,30.4,正常,0
HZ002455,杭州,钱塘区,江东家园,2026-08-04 22:00,0.044,3.2,0.39,29.2,正常,0
HZ002456,杭州,临平区,南苑小区,2026-08-05 06:00,0.021,1.6,0.36,29.2,正常,0
HZ002457,杭州,西湖区,翠苑小区,2026-08-01 18:00,0.071,6.2,0.30,30.0,正常,0
HZ002458,杭州,滨江区,滨康小区,2026-08-05 16:00,0.118,8.3,0.37,33.7,正常,0
HZ002459,杭州,余杭区,仓前家园,2026-08-02 11:00,0.078,5.0,0.33,33.1,正常,0
HZ002460,杭州,拱墅区,运河新城社区,2026-08-02 11:00,0.049,4.8,0.31,31.4,正常,0
HZ002461,杭州,上城区,近江家园,2026-08-07 12:00,0.046,3.1,0.38,33.5,正常,0
HZ002462,杭州,萧山区,湘湖家园,2026-08-01 22:00,0.011,1.0,0.35,30.3,正常,0
HZ002463,杭州,钱塘区,大学城北社区,2026-08-03 10:00,0.018,1.5,0.34,27.6,正常,0
HZ002464,杭州,临平区,星桥社区,2026-08-04 02:00,0.010,0.8,0.37,28.9,正常,0
HZ002465,杭州,西湖区,翠苑小区,2026-08-07 16:00,0.091,7.9,0.35,33.7,正常,0
HZ002466,杭州,滨江区,钱塘春晓,2026-08-05 18:00,0.092,5.9,0.38,27.7,正常,0
HZ002467,杭州,余杭区,闲林山水,2026-08-01 11:00,0.133,9.2,0.38,32.5,正常,0
HZ002468,杭州,拱墅区,大关小区,2026-08-05 18:00,0.114,10.2,0.31,29.8,正常,0
HZ002469,杭州,上城区,丁兰社区,2026-08-04 10:00,0.038,3.7,0.28,28.3,正常,0
HZ002470,杭州,萧山区,北干社区,2026-08-05 03:00,0.020,1.9,0.28,29.7,正常,0
HZ002471,杭州,钱塘区,河庄新苑,2026-08-07 22:00,0.054,4.6,0.29,30.3,正常,0
HZ002472,杭州,临平区,星桥社区,2026-08-03 11:00,0.084,8.1,0.35,31.3,正常,0
HZ002473,杭州,西湖区,文新社区,2026-08-04 04:00,0.001,0.1,0.38,29.2,正常,0
HZ002474,杭州,滨江区,滨康小区,2026-08-01 05:00,0.029,2.0,0.30,28.2,正常,0
HZ002475,杭州,余杭区,闲林山水,2026-08-05 06:00,0.086,7.3,0.36,27.6,正常,0
HZ002476,杭州,拱墅区,半山家园,2026-08-05 13:00,0.038,2.9,0.31,33.8,正常,0
HZ002477,杭州,上城区,望江新园,2026-08-06 12:00,0.082,6.5,0.36,33.2,正常,0
HZ002478,杭州,萧山区,湘湖家园,2026-08-04 19:00,0.051,5.0,0.33,28.7,正常,0
HZ002479,杭州,钱塘区,河庄新苑,2026-08-02 07:00,0.164,10.4,0.34,29.3,正常,0
HZ002480,杭州,临平区,乔司家园,2026-08-02 18:00,0.068,6.8,0.28,28.2,正常,0
HZ002481,杭州,西湖区,转塘家园,2026-08-03 15:00,0.098,7.8,0.35,31.3,正常,0
HZ002482,杭州,滨江区,江南花园,2026-08-04 21:00,0.077,5.5,0.35,30.3,正常,0
HZ002483,杭州,余杭区,仓前家园,2026-08-02 19:00,0.026,1.9,0.38,31.0,正常,0
HZ002484,杭州,拱墅区,湖墅家园,2026-08-01 22:00,0.054,4.3,0.37,28.0,正常,0
HZ002485,杭州,上城区,望江新园,2026-08-04 23:00,0.084,7.1,0.29,28.0,正常,0
HZ002486,杭州,萧山区,宁围佳境,2026-08-07 16:00,0.117,10.1,0.30,33.9,正常,0
HZ002487,杭州,钱塘区,江东家园,2026-08-05 14:00,0.092,8.2,0.33,30.2,正常,0
HZ002488,杭州,临平区,南苑小区,2026-08-03 22:00,0.044,3.4,0.37,29.2,正常,0
HZ002489,杭州,西湖区,文新社区,2026-08-02 13:00,0.014,1.0,0.30,30.1,正常,0
HZ002490,杭州,滨江区,钱塘春晓,2026-08-06 07:00,0.025,1.6,0.35,27.8,正常,0
HZ002491,杭州,余杭区,仓前家园,2026-08-01 17:00,0.048,4.2,0.34,32.4,正常,0
HZ002492,杭州,拱墅区,大关小区,2026-08-03 07:00,0.085,7.0,0.32,27.2,正常,0
HZ002493,杭州,上城区,望江新园,2026-08-03 14:00,0.024,1.9,0.31,31.5,正常,0
HZ002494,杭州,萧山区,宁围佳境,2026-08-06 11:00,0.116,7.6,0.29,30.0,正常,0
HZ002495,杭州,钱塘区,江东家园,2026-08-03 15:00,0.034,2.6,0.29,33.0,正常,0
HZ002496,杭州,临平区,塘栖人家,2026-08-02 03:00,0.003,0.3,0.33,29.8,正常,0
HZ002497,杭州,西湖区,文新社区,2026-08-03 17:00,0.050,4.3,0.37,33.1,正常,0
HZ002498,杭州,滨江区,江南花园,2026-08-04 06:00,0.040,2.7,0.31,28.8,正常,0
HZ002499,杭州,余杭区,闲林山水,2026-08-01 07:00,0.113,8.5,0.38,28.4,正常,0
HZ002500,杭州,拱墅区,湖墅家园,2026-08-03 08:00,0.040,3.5,0.31,29.7,正常,0
HZ002501,杭州,上城区,丁兰社区,2026-08-06 06:00,0.030,2.1,0.35,29.7,正常,0
HZ002502,杭州,萧山区,钱江世纪城社区,2026-08-05 15:00,0.073,4.6,0.37,32.3,正常,0
HZ002503,杭州,钱塘区,下沙社区,2026-08-06 03:00,0.027,1.7,0.28,28.1,正常,0
HZ002504,杭州,临平区,乔司家园,2026-08-04 14:00,0.059,4.5,0.31,32.7,正常,0
HZ002505,杭州,西湖区,文新社区,2026-08-03 14:00,0.110,9.9,0.31,30.4,正常,0
HZ002506,杭州,滨江区,钱塘春晓,2026-08-04 21:00,0.035,2.7,0.35,30.5,正常,0
HZ002507,杭州,余杭区,闲林山水,2026-08-01 00:00,0.013,1.3,0.39,30.5,正常,0
HZ002508,杭州,拱墅区,运河新城社区,2026-08-06 14:00,0.068,5.0,0.36,30.2,正常,0
HZ002509,杭州,上城区,采荷小区,2026-08-04 03:00,0.019,1.9,0.32,30.4,正常,0
HZ002510,杭州,萧山区,湘湖家园,2026-08-05 05:00,0.002,0.2,0.31,30.6,正常,0
HZ002511,杭州,钱塘区,下沙社区,2026-08-06 03:00,0.009,0.7,0.32,28.8,正常,0
HZ002512,杭州,临平区,星桥社区,2026-08-07 14:00,0.048,4.5,0.37,31.1,正常,0
HZ002513,杭州,西湖区,转塘家园,2026-08-07 14:00,0.021,1.6,0.37,31.2,正常,0
HZ002514,杭州,滨江区,钱塘春晓,2026-08-05 01:00,0.008,0.5,0.34,30.2,正常,0
HZ002515,杭州,余杭区,闲林山水,2026-08-01 18:00,0.124,9.7,0.38,27.1,正常,0
HZ002516,杭州,拱墅区,湖墅家园,2026-08-05 13:00,0.026,1.9,0.28,31.3,正常,0
HZ002517,杭州,上城区,近江家园,2026-08-04 22:00,0.089,6.3,0.30,30.1,正常,0
HZ002518,杭州,萧山区,湘湖家园,2026-08-05 13:00,0.108,9.2,0.33,30.2,正常,0
HZ002519,杭州,钱塘区,下沙社区,2026-08-02 04:00,0.018,1.4,0.35,29.4,正常,0
HZ002520,杭州,临平区,塘栖人家,2026-08-07 22:00,0.027,2.2,0.34,27.0,正常,0
HZ002521,杭州,西湖区,文新社区,2026-08-03 10:00,0.113,8.5,0.30,28.7,正常,0
HZ002522,杭州,滨江区,钱塘春晓,2026-08-04 15:00,0.015,1.0,0.36,30.7,正常,0
HZ002523,杭州,余杭区,良渚文化村,2026-08-07 04:00,0.028,1.8,0.34,28.0,正常,0
HZ002524,杭州,拱墅区,运河新城社区,2026-08-06 06:00,0.027,2.5,0.37,29.6,正常,0
HZ002525,杭州,上城区,丁兰社区,2026-08-06 11:00,0.092,8.3,0.30,33.1,正常,0
HZ002526,杭州,萧山区,钱江世纪城社区,2026-08-05 08:00,0.043,3.1,0.31,29.3,正常,0
HZ002527,杭州,钱塘区,河庄新苑,2026-08-06 19:00,0.084,8.3,0.34,29.4,正常,0
HZ002528,杭州,临平区,塘栖人家,2026-08-01 01:00,0.014,1.2,0.39,29.4,正常,0
HZ002529,杭州,西湖区,文新社区,2026-08-04 11:00,0.017,1.2,0.35,32.7,正常,0
HZ002530,杭州,滨江区,滨康小区,2026-08-04 00:00,0.004,0.3,0.32,28.4,正常,0
HZ002531,杭州,余杭区,未来科技城社区,2026-08-03 21:00,0.120,10.0,0.35,30.1,正常,0
HZ002532,杭州,拱墅区,半山家园,2026-08-05 05:00,0.006,0.4,0.36,30.4,正常,0
HZ002533,杭州,上城区,丁兰社区,2026-08-04 17:00,0.390,21.7,0.39,33.6,异常,1
HZ002534,杭州,萧山区,钱江世纪城社区,2026-08-07 05:00,0.014,1.2,0.31,29.7,正常,0
HZ002535,杭州,钱塘区,大学城北社区,2026-08-01 11:00,0.032,2.9,0.34,33.3,正常,0
HZ002536,杭州,临平区,塘栖人家,2026-08-03 22:00,0.078,5.2,0.37,27.6,正常,0
HZ002537,杭州,西湖区,文新社区,2026-08-03 20:00,0.102,8.2,0.39,27.6,正常,0
HZ002538,杭州,滨江区,白马湖社区,2026-08-05 22:00,0.085,6.1,0.33,29.3,正常,0
HZ002539,杭州,余杭区,仓前家园,2026-08-01 18:00,0.073,5.4,0.38,27.1,正常,0
HZ002540,杭州,拱墅区,运河新城社区,2026-08-05 05:00,0.020,2.0,0.34,27.7,正常,0
HZ002541,杭州,上城区,近江家园,2026-08-03 15:00,0.063,4.0,0.31,31.5,正常,0
HZ002542,杭州,萧山区,钱江世纪城社区,2026-08-02 18:00,0.010,0.7,0.38,27.0,正常,0
HZ002543,杭州,钱塘区,下沙社区,2026-08-02 04:00,0.022,2.1,0.36,28.7,正常,0
HZ002544,杭州,临平区,南苑小区,2026-08-02 13:00,0.044,4.2,0.34,30.2,正常,0
HZ002545,杭州,西湖区,翠苑小区,2026-08-01 07:00,0.059,4.6,0.37,30.8,正常,0
HZ002546,杭州,滨江区,白马湖社区,2026-08-02 12:00,0.088,8.1,0.35,30.7,正常,0
HZ002547,杭州,余杭区,仓前家园,2026-08-07 19:00,0.048,3.1,0.34,30.4,正常,0
HZ002548,杭州,拱墅区,运河新城社区,2026-08-07 14:00,0.114,9.4,0.38,30.8,正常,0
HZ002549,杭州,上城区,丁兰社区,2026-08-04 13:00,0.068,4.6,0.32,32.7,正常,0
HZ002550,杭州,萧山区,宁围佳境,2026-08-07 12:00,0.018,1.8,0.39,32.8,正常,0
HZ002551,杭州,钱塘区,下沙社区,2026-08-04 19:00,0.107,10.0,0.33,29.6,正常,0
HZ002552,杭州,临平区,南苑小区,2026-08-02 21:00,0.067,6.0,0.38,27.9,正常,0
HZ002553,杭州,西湖区,翠苑小区,2026-08-04 06:00,0.084,7.4,0.30,28.2,正常,0
HZ002554,杭州,滨江区,白马湖社区,2026-08-05 18:00,0.024,1.9,0.32,27.7,正常,0
HZ002555,杭州,余杭区,良渚文化村,2026-08-04 20:00,0.069,6.2,0.35,29.4,正常,0
HZ002556,杭州,拱墅区,半山家园,2026-08-03 12:00,0.146,10.3,0.35,31.7,正常,0
HZ002557,杭州,上城区,近江家园,2026-08-06 14:00,0.072,5.7,0.31,31.1,正常,0
HZ002558,杭州,萧山区,湘湖家园,2026-08-04 11:00,0.040,2.6,0.35,31.5,正常,0
HZ002559,杭州,钱塘区,河庄新苑,2026-08-05 17:00,0.121,8.6,0.34,33.5,正常,0
HZ002560,杭州,临平区,南苑小区,2026-08-03 15:00,0.094,9.3,0.34,30.3,正常,0
HZ002561,杭州,西湖区,转塘家园,2026-08-02 22:00,0.149,9.5,0.33,28.9,正常,0
HZ002562,杭州,滨江区,白马湖社区,2026-08-04 19:00,0.020,1.3,0.32,30.5,正常,0
HZ002563,杭州,余杭区,仓前家园,2026-08-01 15:00,0.350,23.2,0.28,30.7,异常,1
HZ002564,杭州,拱墅区,半山家园,2026-08-03 07:00,0.033,3.0,0.36,28.1,正常,0
HZ002565,杭州,上城区,采荷小区,2026-08-03 10:00,0.083,8.2,0.35,27.3,正常,0
HZ002566,杭州,萧山区,北干社区,2026-08-04 11:00,0.112,8.5,0.29,34.0,正常,0
HZ002567,杭州,钱塘区,河庄新苑,2026-08-04 23:00,0.075,5.2,0.38,30.3,正常,0
HZ002568,杭州,临平区,南苑小区,2026-08-02 02:00,0.006,0.5,0.29,29.3,正常,0
HZ002569,杭州,西湖区,文新社区,2026-08-06 21:00,0.015,1.3,0.33,30.6,正常,0
HZ002570,杭州,滨江区,白马湖社区,2026-08-02 10:00,0.110,10.5,0.19,27.6,异常,1
HZ002571,杭州,余杭区,良渚文化村,2026-08-04 22:00,0.057,4.2,0.33,29.4,正常,0
HZ002572,杭州,拱墅区,湖墅家园,2026-08-03 15:00,0.027,2.3,0.38,32.2,正常,0
HZ002573,杭州,上城区,望江新园,2026-08-05 09:00,0.095,7.3,0.31,27.2,正常,0
HZ002574,杭州,萧山区,北干社区,2026-08-06 11:00,0.086,6.3,0.35,31.6,正常,0
HZ002575,杭州,钱塘区,下沙社区,2026-08-05 23:00,0.051,3.8,0.38,29.5,正常,0
HZ002576,杭州,临平区,南苑小区,2026-08-05 09:00,0.058,4.1,0.37,28.1,正常,0
HZ002577,杭州,西湖区,文新社区,2026-08-05 22:00,0.125,9.1,0.37,27.3,正常,0
HZ002578,杭州,滨江区,滨康小区,2026-08-02 22:00,0.010,0.8,0.30,28.4,正常,0
HZ002579,杭州,余杭区,未来科技城社区,2026-08-04 13:00,0.035,2.4,0.29,32.4,正常,0
HZ002580,杭州,拱墅区,湖墅家园,2026-08-07 17:00,0.014,1.2,0.32,33.3,正常,0
HZ002581,杭州,上城区,丁兰社区,2026-08-03 06:00,0.045,3.4,0.36,30.5,正常,0
HZ002582,杭州,萧山区,宁围佳境,2026-08-01 18:00,0.142,9.1,0.32,29.9,正常,0
HZ002583,杭州,钱塘区,河庄新苑,2026-08-07 18:00,0.058,4.9,0.28,29.4,正常,0
HZ002584,杭州,临平区,塘栖人家,2026-08-06 23:00,0.042,2.9,0.33,30.9,正常,0
HZ002585,杭州,西湖区,转塘家园,2026-08-05 21:00,0.019,1.4,0.31,29.2,正常,0
HZ002586,杭州,滨江区,滨康小区,2026-08-07 04:00,0.007,0.5,0.29,27.4,正常,0
HZ002587,杭州,余杭区,仓前家园,2026-08-02 09:00,0.040,3.5,0.31,30.9,正常,0
HZ002588,杭州,拱墅区,半山家园,2026-08-06 22:00,0.010,0.8,0.28,30.6,正常,0
HZ002589,杭州,上城区,望江新园,2026-08-05 08:00,0.141,9.0,0.30,28.3,正常,0
HZ002590,杭州,萧山区,湘湖家园,2026-08-07 07:00,0.043,3.5,0.28,27.7,正常,0
HZ002591,杭州,钱塘区,大学城北社区,2026-08-07 08:00,0.151,10.1,0.29,27.1,正常,0
HZ002592,杭州,临平区,塘栖人家,2026-08-02 11:00,0.109,8.4,0.35,30.9,正常,0
HZ002593,杭州,西湖区,转塘家园,2026-08-06 06:00,0.054,3.5,0.35,29.2,正常,0
HZ002594,杭州,滨江区,滨康小区,2026-08-03 16:00,0.054,5.2,0.37,33.3,正常,0
HZ002595,杭州,余杭区,仓前家园,2026-08-07 15:00,0.140,9.7,0.38,31.8,正常,0
